loan_amnt,int_rate,annual_inc,dti,emp_length,open_acc,revol_util,pub_rec,delinq_2yrs,loan_status
25000.0,12.59,68000.0,8.12,9,6.0,78.5,0.0,0.0,0
21000.0,18.2,55000.0,27.23,10,10.0,77.9,0.0,0.0,1
10000.0,11.53,39000.0,26.74,10,12.0,45.2,1.0,0.0,0
2000.0,11.53,60000.0,12.05,10,11.0,58.6,0.0,0.0,0
10800.0,6.24,60000.0,8.38,6,4.0,17.0,0.0,0.0,0
10550.0,15.41,80000.0,6.35,0,5.0,65.1,0.0,2.0,1
6400.0,12.69,34500.0,6.47,10,8.0,45.0,0.0,1.0,0
25000.0,18.25,69000.0,12.31,10,11.0,47.6,1.0,0.0,0
15000.0,14.65,46000.0,16.2,8,9.0,32.2,0.0,0.0,0
12000.0,13.18,39000.0,31.42,4,12.0,19.4,0.0,1.0,0
7800.0,16.55,41000.0,27.46,0,11.0,37.3,0.0,0.0,1
24000.0,5.93,150000.0,3.15,10,4.0,23.2,0.0,0.0,0
9000.0,14.65,136500.0,6.65,10,8.0,55.7,0.0,2.0,0
3150.0,9.17,30000.0,29.88,5,11.0,18.4,1.0,0.0,1
15000.0,6.89,60000.0,18.98,10,12.0,87.3,0.0,0.0,0
16000.0,11.53,51000.0,22.77,3,24.0,33.7,0.0,1.0,0
12000.0,10.64,120000.0,12.67,0,17.0,84.1,0.0,0.0,0
7800.0,8.18,55000.0,18.94,6,12.0,49.0,1.0,1.0,0
6000.0,13.33,55000.0,9.56,10,6.0,43.0,0.0,1.0,0
10000.0,8.18,56000.0,5.55,1,10.0,53.1,1.0,0.0,0
13000.0,7.89,36500.0,23.28,2,11.0,39.1,0.0,1.0,0
5000.0,7.89,35000.0,18.76,3,13.0,23.4,1.0,0.0,1
8000.0,13.33,105000.0,7.77,2,6.0,57.2,0.0,1.0,0
23975.0,21.99,67000.0,28.91,10,9.0,70.3,0.0,0.0,1
15000.0,6.89,64000.0,13.41,1,6.0,75.9,0.0,0.0,0
30000.0,18.25,95000.0,32.24,3,19.0,75.5,0.0,0.0,0
10000.0,17.57,20000.0,18.37,3,4.0,60.4,1.0,0.0,0
6300.0,5.32,40000.0,4.96,8,24.0,8.5,0.0,0.0,0
15125.0,18.25,45000.0,13.47,5,6.0,76.2,0.0,1.0,1
35000.0,9.17,150000.0,5.08,8,8.0,34.4,0.0,1.0,0
8225.0,13.99,35000.0,31.45,3,14.0,54.8,0.0,0.0,0
20000.0,8.18,65000.0,28.52,10,11.0,14.7,0.0,0.0,0
35000.0,7.89,150000.0,17.02,5,10.0,61.0,0.0,0.0,0
10000.0,9.17,37440.0,20.38,10,8.0,24.2,0.0,0.0,0
17875.0,15.61,70000.0,31.82,8,17.0,87.1,0.0,0.0,0
28000.0,6.89,126000.0,14.13,9,14.0,46.7,0.0,0.0,0
18500.0,9.99,68000.0,17.88,10,7.0,59.7,0.0,0.0,0
9000.0,13.99,55000.0,11.17,0,16.0,94.4,0.0,2.0,0
7550.0,18.25,18000.0,12.47,5,9.0,35.9,0.0,0.0,0
30000.0,6.89,300000.0,9.36,1,18.0,31.4,0.0,0.0,0
4000.0,10.99,75000.0,18.38,3,15.0,26.5,0.0,1.0,1
12000.0,10.99,92000.0,16.15,3,10.0,88.5,0.0,4.0,0
25000.0,13.33,102900.0,19.43,6,9.0,80.7,0.0,1.0,0
22000.0,13.99,59000.0,26.97,10,5.0,13.0,1.0,0.0,0
5000.0,7.26,55000.0,8.77,10,11.0,17.9,0.0,0.0,0
35000.0,11.22,86000.0,26.08,9,22.0,43.9,0.0,0.0,0
16800.0,13.18,72644.0,19.68,10,5.0,45.0,0.0,0.0,0
35000.0,9.99,111000.0,8.57,2,8.0,69.4,0.0,1.0,0
15000.0,10.99,68000.0,20.69,2,7.0,67.0,0.0,0.0,0
20000.0,13.99,60500.0,38.48,0,18.0,57.8,0.0,1.0,0
7975.0,11.53,62500.0,18.41,5,10.0,80.0,1.0,0.0,0
10950.0,8.18,52000.0,13.11,10,11.0,55.0,1.0,2.0,0
2850.0,17.57,51500.0,20.37,0,12.0,90.5,0.0,0.0,0
6500.0,13.33,51000.0,9.62,6,9.0,10.2,0.0,0.0,0
9000.0,12.29,110000.0,7.35,9,6.0,20.8,1.0,0.0,1
20400.0,9.99,165000.0,10.36,0,13.0,57.0,0.0,0.0,0
25000.0,23.99,68000.0,13.64,7,7.0,39.1,0.0,2.0,1
24000.0,7.89,89500.0,17.41,6,17.0,30.5,0.0,1.0,0
4000.0,7.26,50000.0,20.93,2,9.0,80.5,1.0,0.0,0
26400.0,9.99,60000.0,27.96,10,14.0,48.0,0.0,1.0,0
29050.0,22.99,62000.0,20.07,9,11.0,91.2,1.0,1.0,1
3000.0,9.99,43000.0,12.14,0,12.0,22.6,0.0,0.0,0
2775.0,17.86,78816.0,14.14,10,8.0,16.0,1.0,0.0,0
25500.0,15.61,70000.0,14.78,10,11.0,48.8,0.0,1.0,1
13200.0,13.99,45000.0,36.93,0,21.0,52.9,0.0,0.0,0
24200.0,13.18,55000.0,23.62,3,11.0,48.3,0.0,1.0,0
16000.0,10.99,42000.0,19.75,5,15.0,29.9,0.0,0.0,0
20000.0,6.39,62000.0,13.52,8,24.0,17.9,0.0,0.0,0
7200.0,9.17,57000.0,16.21,1,9.0,54.9,1.0,0.0,0
10000.0,9.99,62000.0,18.22,10,7.0,45.3,0.0,0.0,0
8000.0,5.32,120000.0,11.07,3,10.0,24.4,0.0,0.0,0
11925.0,13.33,29850.0,28.43,10,5.0,83.4,0.0,0.0,0
28075.0,16.99,78000.0,12.28,9,7.0,59.5,0.0,0.0,1
35000.0,23.99,100000.0,8.16,7,13.0,24.6,0.0,0.0,1
14400.0,6.24,58560.0,20.06,3,18.0,48.5,0.0,0.0,0
7500.0,9.17,60000.0,5.6,4,9.0,11.4,1.0,0.0,0
27650.0,7.26,175000.0,21.05,10,10.0,3.1,0.0,0.0,0
4050.0,27.88,70000.0,7.81,3,13.0,17.4,0.0,0.0,1
35000.0,16.99,119000.0,17.03,5,16.0,0.3,1.0,0.0,0
5750.0,14.65,40000.0,29.97,10,7.0,45.8,1.0,0.0,0
7200.0,12.29,46000.0,9.73,0,12.0,68.8,0.0,2.0,0
23425.0,23.99,58200.0,32.97,10,7.0,45.7,0.0,1.0,0
14400.0,15.61,45000.0,28.03,10,12.0,63.5,1.0,0.0,0
12000.0,18.25,61202.0,14.94,10,13.0,29.9,0.0,0.0,1
19200.0,18.25,50000.0,19.42,5,14.0,63.3,0.0,0.0,0
12000.0,7.26,50000.0,8.07,1,7.0,20.8,0.0,1.0,0
14525.0,13.67,50000.0,23.19,4,14.0,65.0,0.0,0.0,0
20000.0,12.69,67000.0,5.86,10,4.0,81.1,0.0,0.0,0
8500.0,11.99,26500.0,23.59,3,10.0,86.6,0.0,0.0,0
19725.0,14.65,42960.0,16.48,5,10.0,57.8,0.0,0.0,0
9600.0,9.99,86000.0,26.28,4,29.0,50.4,1.0,0.0,0
5000.0,9.99,35000.0,25.97,8,9.0,42.1,1.0,0.0,0
20000.0,8.18,220000.0,5.71,10,15.0,15.2,1.0,0.0,0
17500.0,21.99,51500.0,19.76,10,19.0,86.1,0.0,0.0,1
8000.0,13.33,140000.0,12.4,10,22.0,76.3,0.0,0.0,0
24000.0,14.65,84000.0,18.49,10,19.0,94.0,0.0,2.0,0
19775.0,15.61,350000.0,15.86,8,25.0,45.6,0.0,1.0,1
28000.0,13.33,110000.0,12.02,10,12.0,61.5,0.0,0.0,1
22000.0,11.53,80000.0,8.4,0,2.0,90.8,0.0,0.0,1
35000.0,13.99,70000.0,29.56,10,7.0,5.6,0.0,0.0,0
24000.0,17.86,70000.0,17.91,1,9.0,88.9,0.0,0.0,1
10000.0,7.26,125000.0,10.82,10,14.0,35.3,1.0,0.0,0
12000.0,15.61,70000.0,19.39,2,10.0,72.7,0.0,1.0,0
3100.0,6.24,68000.0,6.3,10,11.0,34.5,1.0,0.0,0
15000.0,7.89,75000.0,23.62,3,12.0,77.7,0.0,0.0,0
8000.0,7.89,225000.0,8.73,8,6.0,78.1,0.0,0.0,0
9000.0,7.26,40000.0,16.59,0,15.0,43.7,0.0,0.0,0
31500.0,7.26,225000.0,9.27,10,8.0,68.2,0.0,0.0,0
8000.0,11.53,39800.0,11.22,10,8.0,48.9,1.0,0.0,0
12000.0,12.29,60000.0,13.44,1,10.0,14.8,0.0,0.0,1
15825.0,18.55,43000.0,19.21,10,9.0,9.7,0.0,0.0,1
6000.0,13.99,36000.0,16.09,9,10.0,47.2,0.0,2.0,0
16000.0,6.39,85000.0,22.93,0,8.0,74.4,0.0,0.0,0
20000.0,16.99,115000.0,19.18,10,17.0,45.5,2.0,0.0,0
26000.0,13.33,52000.0,27.05,8,19.0,68.6,0.0,0.0,1
18000.0,8.18,135000.0,14.84,10,10.0,55.6,0.0,1.0,1
5000.0,11.53,60000.0,31.55,10,8.0,72.6,0.0,0.0,0
8000.0,19.19,30000.0,12.36,4,9.0,34.9,2.0,0.0,0
12000.0,9.99,48000.0,7.0,4,7.0,49.8,0.0,0.0,0
5000.0,9.17,65000.0,19.97,10,8.0,91.8,0.0,0.0,0
34500.0,18.55,75000.0,1.9,10,18.0,24.7,1.0,0.0,1
8000.0,9.99,184000.0,14.29,7,15.0,25.7,0.0,1.0,0
18000.0,13.67,65000.0,28.77,1,20.0,27.3,0.0,1.0,0
10000.0,10.99,94000.0,16.42,6,16.0,31.0,0.0,5.0,1
10000.0,9.99,55000.0,33.2,3,19.0,63.5,0.0,0.0,0
26950.0,15.61,67384.0,0.27,5,3.0,4.8,0.0,0.0,0
9600.0,12.69,50000.0,15.96,6,9.0,62.0,3.0,0.0,0
12800.0,16.99,65000.0,24.11,6,15.0,85.0,0.0,0.0,1
5700.0,16.55,68000.0,12.67,2,21.0,41.1,0.0,0.0,0
24000.0,13.18,88000.0,33.83,0,25.0,49.5,0.0,1.0,0
9425.0,6.39,53000.0,30.53,3,23.0,23.4,0.0,0.0,0
12000.0,12.69,50000.0,27.24,8,10.0,72.7,1.0,0.0,1
16000.0,6.92,165000.0,12.83,5,24.0,28.3,0.0,0.0,0
14000.0,16.99,50000.0,31.76,9,12.0,63.3,0.0,0.0,1
1100.0,13.33,59698.0,8.0,0,13.0,88.2,0.0,0.0,0
24000.0,9.17,53444.0,20.3,10,4.0,84.3,0.0,0.0,0
10000.0,12.69,36000.0,22.1,7,8.0,67.5,0.0,0.0,1
18000.0,8.18,90000.0,14.37,7,16.0,52.3,0.0,0.0,0
28000.0,20.99,62000.0,16.2,2,20.0,21.4,0.0,0.0,1
5000.0,6.24,48824.0,17.5,6,6.0,36.0,0.0,0.0,0
14000.0,11.53,45000.0,29.95,5,11.0,19.8,0.0,0.0,0
9000.0,7.89,35000.0,17.73,0,4.0,58.1,0.0,0.0,0
35000.0,18.84,80000.0,32.49,4,35.0,74.5,0.0,0.0,1
11000.0,10.99,40000.0,11.73,0,10.0,64.9,0.0,0.0,0
14125.0,13.99,56000.0,12.41,10,6.0,56.9,0.0,0.0,0
6475.0,16.55,103000.0,9.2,10,12.0,39.0,1.0,3.0,0
8875.0,17.57,23400.0,35.54,1,14.0,42.8,0.0,0.0,0
12000.0,16.99,44000.0,20.46,1,7.0,98.4,0.0,0.0,1
30000.0,16.99,87000.0,10.81,10,17.0,8.3,0.0,0.0,0
14700.0,19.19,35000.0,14.64,1,13.0,16.8,0.0,0.0,1
15000.0,10.64,69000.0,12.71,3,11.0,44.2,1.0,0.0,1
3000.0,6.49,75000.0,13.38,10,10.0,74.6,1.0,0.0,0
10000.0,10.99,106000.0,1.07,0,9.0,2.8,0.0,0.0,0
23000.0,10.99,72000.0,22.19,2,8.0,85.0,0.0,0.0,0
3900.0,14.65,28000.0,9.39,1,6.0,40.8,0.0,0.0,0
12000.0,12.29,89000.0,25.26,2,19.0,48.4,0.0,0.0,0
11200.0,10.99,30000.0,27.04,5,5.0,87.4,0.0,0.0,0
1000.0,13.99,44000.0,22.07,10,12.0,20.6,0.0,0.0,0
11000.0,10.78,39000.0,12.74,5,16.0,24.1,0.0,0.0,0
2000.0,12.69,45000.0,18.08,6,23.0,46.2,1.0,0.0,1
12000.0,12.59,64000.0,20.14,5,8.0,89.3,0.0,0.0,1
5100.0,9.17,103000.0,18.69,3,14.0,20.5,0.0,0.0,0
7500.0,10.64,65000.0,24.39,4,18.0,23.8,0.0,1.0,0
8000.0,9.99,60000.0,12.54,9,7.0,52.9,3.0,0.0,0
6500.0,12.29,60000.0,20.16,7,11.0,24.0,3.0,0.0,0
2500.0,17.57,12000.0,7.5,2,3.0,47.5,0.0,0.0,0
13000.0,11.53,48000.0,26.18,0,12.0,92.2,0.0,1.0,0
10225.0,24.5,70000.0,15.21,10,22.0,17.8,0.0,0.0,0
12000.0,13.99,150000.0,6.86,10,6.0,29.9,0.0,2.0,0
9050.0,11.99,150000.0,18.84,8,21.0,52.3,0.0,0.0,0
9000.0,11.99,80000.0,17.66,7,15.0,32.8,4.0,0.0,0
7000.0,12.29,275000.0,2.94,1,5.0,99.4,0.0,0.0,0
10000.0,11.53,72000.0,8.35,10,4.0,43.0,1.0,0.0,0
10000.0,11.53,48000.0,19.65,8,10.0,45.7,0.0,0.0,0
4000.0,12.29,75000.0,26.08,10,9.0,46.1,0.0,0.0,1
16875.0,9.99,75000.0,13.84,0,9.0,57.0,0.0,0.0,1
5400.0,17.86,56700.0,21.59,10,11.0,5.0,0.0,0.0,0
7500.0,13.33,130000.0,12.35,2,6.0,16.9,0.0,1.0,0
30000.0,13.33,80000.0,16.82,10,9.0,72.1,0.0,0.0,0
6000.0,9.17,85000.0,17.07,10,10.0,11.0,0.0,0.0,0
30000.0,13.67,122000.0,16.91,10,11.0,76.1,0.0,0.0,0
8000.0,9.99,112000.0,16.95,7,17.0,22.6,0.0,0.0,0
25000.0,7.89,124000.0,14.07,10,21.0,0.2,0.0,0.0,0
8400.0,8.18,84000.0,12.31,9,10.0,28.2,0.0,0.0,0
12800.0,10.99,70000.0,10.32,7,5.0,60.0,0.0,0.0,0
8000.0,12.69,34944.0,22.66,4,7.0,43.7,0.0,0.0,0
19200.0,7.26,137000.0,18.02,10,11.0,62.8,1.0,0.0,0
4000.0,13.33,20000.0,8.1,4,4.0,90.1,0.0,0.0,0
10000.0,20.99,40000.0,12.21,4,11.0,37.3,0.0,0.0,0
11000.0,15.61,40000.0,30.9,4,9.0,57.8,0.0,0.0,0
3000.0,11.53,49000.0,27.46,10,15.0,24.7,0.0,0.0,0
15875.0,10.99,82000.0,19.99,10,12.0,18.5,0.0,0.0,0
10000.0,12.29,34000.0,11.01,4,15.0,36.1,0.0,0.0,0
15000.0,16.55,40000.0,31.14,0,11.0,93.0,1.0,0.0,0
21000.0,6.92,114000.0,24.14,10,18.0,40.9,0.0,0.0,0
5000.0,9.17,70000.0,10.25,5,9.0,62.0,0.0,0.0,0
33000.0,9.17,340000.0,16.45,2,12.0,29.0,0.0,1.0,0
5000.0,6.89,45000.0,16.99,1,16.0,19.4,0.0,0.0,0
7125.0,18.99,50000.0,13.66,10,11.0,44.0,0.0,0.0,0
25000.0,10.99,135000.0,12.5,1,21.0,18.9,0.0,0.0,1
3000.0,13.33,37000.0,14.63,10,7.0,27.5,0.0,0.0,0
25000.0,12.29,100000.0,6.47,4,10.0,47.1,0.0,0.0,0
30000.0,13.99,130000.0,15.25,5,16.0,40.3,0.0,3.0,0
22400.0,19.99,78000.0,19.04,1,10.0,93.9,0.0,0.0,1
3000.0,7.26,88000.0,22.28,10,15.0,75.2,0.0,0.0,0
23800.0,15.61,73000.0,13.49,10,11.0,82.8,0.0,0.0,0
7200.0,12.69,55000.0,20.72,4,13.0,51.0,0.0,2.0,0
15000.0,9.99,65000.0,15.97,4,13.0,0.2,0.0,0.0,0
16100.0,12.29,57000.0,24.02,3,10.0,47.1,0.0,0.0,1
35000.0,16.55,250000.0,13.54,10,18.0,46.5,0.0,0.0,1
5000.0,9.99,33000.0,28.36,10,13.0,87.1,0.0,0.0,0
18000.0,8.18,105000.0,10.66,6,11.0,83.5,0.0,2.0,0
14400.0,6.68,96000.0,24.86,2,13.0,41.7,0.0,0.0,0
16000.0,12.29,55850.0,10.94,4,3.0,90.3,0.0,0.0,0
5000.0,9.17,170000.0,15.16,3,18.0,41.0,0.0,1.0,0
13000.0,9.17,59694.0,20.45,10,13.0,53.4,0.0,0.0,0
13025.0,11.53,50000.0,26.36,10,16.0,50.8,0.0,0.0,0
10000.0,9.17,72000.0,13.55,10,14.0,39.1,1.0,0.0,0
7000.0,6.89,121000.0,8.28,2,7.0,27.5,1.0,0.0,0
3600.0,6.92,24000.0,18.15,7,6.0,60.7,0.0,0.0,0
14000.0,18.25,44000.0,29.0,1,16.0,29.7,0.0,0.0,0
12000.0,12.29,63000.0,24.9,10,31.0,25.2,1.0,1.0,1
35000.0,9.17,112000.0,10.5,10,16.0,37.0,1.0,1.0,0
7000.0,5.32,70000.0,13.1,10,29.0,0.8,0.0,0.0,0
7000.0,16.55,50000.0,14.16,2,9.0,1.3,0.0,0.0,0
19025.0,22.99,55000.0,34.21,10,23.0,63.0,1.0,0.0,1
5400.0,11.53,28000.0,34.85,5,10.0,62.9,1.0,0.0,0
35000.0,18.55,130000.0,10.52,8,16.0,88.1,0.0,0.0,0
25000.0,5.32,155000.0,10.51,10,9.0,12.2,0.0,0.0,0
9400.0,16.99,62500.0,25.94,0,9.0,48.0,0.0,0.0,0
12000.0,18.25,30000.0,36.58,10,14.0,66.4,1.0,0.0,1
8300.0,5.32,110000.0,13.5,10,9.0,9.6,0.0,0.0,0
6500.0,6.24,50000.0,13.14,0,13.0,34.8,0.0,0.0,0
30000.0,12.69,120000.0,14.2,10,10.0,29.1,0.0,0.0,1
8000.0,12.69,70000.0,26.4,3,20.0,46.1,1.0,0.0,0
10000.0,13.18,60000.0,17.26,4,9.0,76.2,0.0,0.0,1
33175.0,13.67,100000.0,32.62,5,18.0,52.4,1.0,0.0,0
8000.0,9.99,40000.0,33.24,1,17.0,41.6,1.0,0.0,0
10000.0,12.69,45000.0,21.6,1,22.0,58.0,1.0,0.0,1
18000.0,13.99,160000.0,15.04,8,10.0,66.6,0.0,0.0,1
16500.0,19.19,56000.0,21.26,5,21.0,29.2,1.0,0.0,0
16075.0,13.99,49000.0,32.38,10,13.0,85.0,0.0,1.0,0
7900.0,16.99,18000.0,39.73,2,12.0,59.7,1.0,0.0,0
15000.0,13.99,120000.0,18.28,5,11.0,72.8,1.0,0.0,1
15000.0,6.24,70000.0,11.16,6,8.0,44.4,0.0,0.0,0
6000.0,14.48,30000.0,18.84,10,5.0,68.2,0.0,0.0,0
3000.0,11.99,70000.0,1.29,3,20.0,7.9,0.0,0.0,0
2000.0,8.38,63400.0,23.38,10,9.0,53.9,0.0,0.0,0
3600.0,6.89,34000.0,16.77,0,9.0,47.4,0.0,0.0,0
5000.0,9.17,50000.0,9.48,4,8.0,64.9,1.0,0.0,0
5000.0,10.99,140000.0,8.56,6,10.0,20.5,1.0,0.0,0
14400.0,19.99,45000.0,36.72,0,19.0,43.3,0.0,0.0,1
20000.0,10.99,60000.0,16.34,10,7.0,13.0,0.0,0.0,0
24000.0,10.99,100000.0,14.2,10,12.0,28.8,1.0,1.0,0
31500.0,19.99,75000.0,8.21,4,4.0,90.1,0.0,0.0,1
35000.0,6.89,80000.0,17.97,10,17.0,53.7,0.0,0.0,0
8000.0,12.88,58000.0,25.59,0,14.0,49.0,0.0,0.0,0
9900.0,16.99,19800.0,21.09,10,13.0,46.6,0.0,4.0,0
12000.0,13.33,96000.0,19.84,8,15.0,36.1,0.0,0.0,1
5000.0,13.67,53000.0,25.59,3,5.0,75.5,0.0,0.0,0
4800.0,12.69,45250.0,15.89,10,6.0,41.0,1.0,0.0,0
20800.0,8.18,129000.0,11.99,10,8.0,42.7,0.0,0.0,0
7000.0,18.25,34000.0,17.51,10,10.0,50.2,0.0,0.0,1
15000.0,12.69,55000.0,11.22,0,6.0,44.0,1.0,0.0,1
14000.0,9.17,66812.0,29.39,10,23.0,30.8,0.0,0.0,0
9000.0,10.64,53000.0,25.23,0,8.0,100.4,0.0,0.0,0
6075.0,13.99,18000.0,7.8,2,11.0,76.3,0.0,0.0,1
29400.0,12.29,70000.0,10.37,10,7.0,86.7,0.0,0.0,1
21000.0,11.53,175000.0,11.57,1,16.0,42.8,1.0,0.0,0
14000.0,12.29,36000.0,27.0,10,3.0,99.0,0.0,0.0,1
6500.0,13.18,68000.0,22.7,10,18.0,74.7,0.0,2.0,0
15000.0,13.67,75000.0,15.74,0,7.0,77.8,0.0,0.0,0
19000.0,6.89,48760.0,32.64,6,19.0,53.0,0.0,0.0,0
12000.0,9.17,60000.0,13.14,5,16.0,24.8,1.0,0.0,0
5600.0,11.53,50000.0,4.82,10,11.0,4.7,1.0,4.0,0
6000.0,9.99,35000.0,16.94,1,9.0,73.4,1.0,0.0,0
6500.0,13.33,125000.0,8.08,3,11.0,42.5,0.0,0.0,0
14400.0,6.0,70000.0,25.72,10,25.0,50.5,0.0,0.0,0
15000.0,13.99,40000.0,10.23,5,5.0,65.8,0.0,1.0,0
14400.0,5.32,79500.0,21.87,6,7.0,86.0,0.0,0.0,0
16500.0,14.65,44000.0,22.2,1,8.0,85.0,0.0,1.0,0
14475.0,12.59,105000.0,6.3,0,3.0,94.4,0.0,0.0,0
18000.0,10.99,74704.96,14.86,9,13.0,28.6,0.0,0.0,0
35000.0,10.99,110000.0,15.09,3,16.0,22.2,1.0,0.0,0
5600.0,16.99,38000.0,18.83,2,8.0,34.7,2.0,0.0,1
7000.0,13.99,22000.0,36.39,10,13.0,95.8,0.0,1.0,1
14775.0,12.29,58000.0,16.68,10,11.0,17.3,0.0,0.0,0
2000.0,7.89,34000.0,17.68,3,5.0,61.8,0.0,0.0,0
14150.0,19.99,65500.0,13.12,0,6.0,52.6,0.0,1.0,0
6000.0,12.69,41000.0,29.77,2,9.0,40.4,0.0,2.0,1
12000.0,11.53,48900.0,13.45,7,12.0,54.2,0.0,3.0,1
6000.0,7.89,45000.0,5.44,1,7.0,20.2,0.0,0.0,0
20000.0,7.89,165000.0,16.24,9,17.0,38.8,0.0,1.0,0
24000.0,12.69,62000.0,27.93,1,12.0,70.0,0.0,0.0,0
8000.0,13.33,25500.0,34.68,2,4.0,59.2,0.0,0.0,0
15000.0,18.99,43000.0,11.75,9,18.0,61.2,1.0,0.0,0
8000.0,6.68,48000.0,4.3,10,10.0,15.2,0.0,0.0,0
10000.0,13.99,120000.0,14.92,10,12.0,34.3,1.0,0.0,0
13000.0,7.89,70000.0,26.01,5,18.0,30.9,1.0,0.0,0
9000.0,12.69,55000.0,19.97,10,10.0,35.6,0.0,0.0,1
21175.0,10.99,150000.0,6.55,3,6.0,49.3,2.0,0.0,0
21050.0,25.78,58500.0,14.89,5,6.0,20.8,0.0,0.0,0
10425.0,12.69,25000.0,36.77,1,12.0,61.1,0.0,1.0,1
12000.0,13.33,85000.0,9.61,10,12.0,4.4,0.0,2.0,1
9000.0,15.61,45000.0,27.63,9,11.0,62.8,0.0,2.0,0
20000.0,15.61,85000.0,34.73,0,13.0,51.2,0.0,0.0,1
13800.0,10.99,83000.0,28.34,9,9.0,77.7,0.0,1.0,0
20000.0,11.53,95000.0,9.59,9,16.0,64.3,0.0,0.0,0
2750.0,16.99,84000.0,6.2,10,9.0,26.0,1.0,11.0,0
5250.0,16.99,40184.4,19.5,10,5.0,54.0,1.0,0.0,0
20000.0,18.55,87000.0,4.33,10,6.0,38.5,0.0,0.0,0
12500.0,25.78,46000.0,14.51,0,23.0,53.9,1.0,0.0,0
5000.0,6.92,120000.0,4.56,2,8.0,5.6,1.0,0.0,0
12000.0,7.89,71299.0,22.07,8,8.0,20.4,0.0,0.0,0
8800.0,14.65,51000.0,10.78,9,9.0,78.2,0.0,0.0,0
30000.0,12.29,97500.0,20.11,10,13.0,58.1,0.0,1.0,0
28000.0,5.32,180000.0,23.15,10,18.0,87.0,0.0,0.0,0
3600.0,13.99,120000.0,4.86,6,7.0,52.7,0.0,2.0,0
24000.0,8.38,89000.0,26.85,8,19.0,51.3,0.0,1.0,1
35000.0,7.89,193000.0,11.58,10,20.0,37.0,0.0,0.0,0
2500.0,8.18,65000.0,20.49,8,11.0,41.0,1.0,0.0,0
3150.0,15.61,29000.0,23.88,1,6.0,109.0,0.0,0.0,0
20750.0,25.89,65000.0,20.66,0,8.0,94.4,0.0,0.0,1
5000.0,16.55,30000.0,25.36,3,6.0,93.7,0.0,0.0,0
8000.0,11.53,32000.0,38.3,9,14.0,32.6,1.0,0.0,0
2400.0,19.52,57392.4,21.75,7,17.0,82.1,0.0,0.0,0
24450.0,16.99,90000.0,15.76,5,15.0,81.6,0.0,0.0,0
24650.0,14.65,76000.0,23.95,10,17.0,51.5,1.0,1.0,0
6000.0,5.93,140000.0,6.78,5,18.0,8.9,0.0,0.0,1
15000.0,12.29,43000.0,12.73,1,6.0,89.5,0.0,0.0,0
10000.0,14.65,55000.0,9.67,10,12.0,24.1,1.0,0.0,0
10000.0,7.26,45000.0,8.88,5,10.0,21.7,0.0,0.0,0
9600.0,9.17,68000.0,17.37,10,8.0,83.5,0.0,0.0,0
10000.0,9.17,52344.95,15.57,1,9.0,57.8,0.0,0.0,0
12650.0,12.29,85000.0,20.85,7,11.0,44.0,1.0,0.0,0
25000.0,7.89,120000.0,11.37,0,24.0,31.1,0.0,0.0,0
14000.0,9.99,75000.0,14.17,1,17.0,62.7,0.0,0.0,0
28000.0,7.89,162720.0,25.27,5,13.0,92.1,0.0,0.0,0
6000.0,14.65,65000.0,11.17,8,9.0,27.5,1.0,0.0,0
20000.0,13.33,71000.0,27.01,9,22.0,50.4,0.0,0.0,0
5000.0,16.55,40000.0,30.63,5,13.0,60.6,0.0,0.0,0
15000.0,26.77,30000.0,28.78,0,17.0,37.3,0.0,0.0,0
11000.0,9.17,62000.0,13.65,9,5.0,91.0,0.0,0.0,0
5000.0,5.32,80000.0,15.29,10,11.0,32.7,0.0,1.0,0
10000.0,7.89,52000.0,29.47,8,11.0,78.5,0.0,0.0,0
8800.0,8.18,24000.0,20.55,9,7.0,45.8,0.0,1.0,0
12000.0,12.29,51000.0,31.13,7,14.0,41.0,0.0,0.0,0
6500.0,12.29,38400.0,12.06,3,10.0,40.1,0.0,0.0,0
7475.0,17.86,52000.0,8.4,1,12.0,50.1,0.0,7.0,0
12000.0,9.17,102250.0,5.42,10,10.0,83.3,0.0,0.0,0
12000.0,13.33,65000.0,15.81,10,8.0,83.5,0.0,0.0,0
13600.0,17.86,45000.0,32.03,10,18.0,85.7,0.0,0.0,0
11275.0,22.99,32240.0,38.12,10,14.0,67.0,0.0,3.0,0
18000.0,14.48,83000.0,18.96,10,12.0,37.7,1.0,2.0,0
8150.0,12.59,120000.0,12.63,10,13.0,44.0,0.0,0.0,0
23000.0,17.57,140000.0,19.54,10,14.0,87.9,1.0,0.0,0
10000.0,9.17,52822.0,26.43,9,13.0,73.1,0.0,0.0,0
15000.0,18.25,37000.0,25.14,7,16.0,53.9,0.0,0.0,0
4000.0,12.29,36040.0,9.66,8,11.0,45.9,1.0,0.0,0
16800.0,18.55,95000.0,7.82,1,14.0,63.8,1.0,0.0,0
30000.0,7.89,107000.0,9.28,10,4.0,67.6,0.0,0.0,0
10000.0,9.99,90000.0,11.55,2,13.0,51.3,0.0,1.0,0
21125.0,17.57,60000.0,31.74,10,9.0,73.3,0.0,0.0,1
35000.0,18.49,102000.0,22.46,4,27.0,32.0,1.0,0.0,0
20000.0,5.32,62000.0,25.71,4,21.0,14.4,0.0,0.0,0
3200.0,7.89,90000.0,10.63,3,9.0,59.8,0.0,0.0,0
